folder,file,duration,rms,zcr,clipping_ratio,speech_len,silence_len,speech_ratio,num_segments,mean_segment_len
대출 사기형,148.mp3,80.968,0.05347804,0.14062789380432636,0.0,62.876,18.092000000000006,0.7765537002272502,33,1.9053333333333333
대출 사기형,149.mp3,276.7586875,0.08188087,0.16859387871791537,0.0,259.472,17.286687500000028,0.9375387719310526,36,7.207555555555555
대출 사기형,15.mp3,159.0335,0.096889816,0.12317538040744466,0.0,124.768,34.2655,0.7845391065404459,64,1.9495
대출 사기형,150.mp3,238.167125,0.069135495,0.1470096561996171,0.0,226.448,11.719124999999991,0.9507945313611188,28,8.087428571428571
대출 사기형,151.mp3,209.6298125,0.07479773,0.17309738017096626,0.0,174.184,35.44581250000002,0.8309123493587057,54,3.2256296296296294
대출 사기형,152.mp3,213.2753125,0.052045584,0.13259337783664665,0.0,204.296,8.97931250000002,0.9578980220694787,22,9.286181818181818
대출 사기형,153.mp3,189.6141875,0.045478664,0.16698279430686805,0.0,179.648,9.966187500000018,0.9474396529531841,24,7.485333333333333
대출 사기형,154.mp3,121.896,0.06388714,0.15751248257053807,0.0,104.188,17.708,0.854728621119643,33,3.157212121212121
대출 사기형,155.mp3,147.192,0.051520124,0.14740170686141305,0.0,135.764,11.427999999999997,0.9223599108647209,27,5.028296296296297
대출 사기형,156.mp3,106.176,0.09760828,0.10782924191209702,0.0,95.376,10.799999999999997,0.8982820976491863,20,4.768800000000001
대출 사기형,157.mp3,76.488,0.11515622,0.10462288595253032,8.171216399958163e-07,67.076,9.412000000000006,0.87694801798975,15,4.471733333333333
대출 사기형,158.mp3,46.0016875,0.046025578,0.09957440075191237,0.0,42.608,3.3936875000000057,0.9262268911330698,4,10.652
대출 사기형,159.mp3,263.5233125,0.026253501,0.08449868289749271,0.0,248.712,14.811312499999985,0.9437950579799274,38,6.5450526315789475
대출 사기형,16.mp3,158.7084375,0.05171773,0.09139138498613911,0.0,118.2744375,40.434,0.7452309364459593,45,2.6283208333333334
대출 사기형,160.mp3,66.385875,0.03768608,0.10832690135542168,0.0,47.856,18.529874999999997,0.7208762406159444,20,2.3928000000000003
대출 사기형,161.mp3,112.4078125,0.2253325,0.1347362975466126,8.340167637369511e-06,95.7538125,16.65400000000001,0.8518430380450647,36,2.6598281249999998
대출 사기형,162.mp3,188.2674375,0.10370646,0.09846700931551665,0.0,177.656,10.611437499999994,0.9436363630327735,26,6.832923076923077
대출 사기형,163.mp3,751.9318125,0.07646087,0.1094776932478296,0.0,630.096,121.83581249999997,0.8379695998033067,164,3.8420487804878047
대출 사기형,164.mp3,149.93125,0.08338909,0.1399528057311673,0.0,128.408,21.52325000000002,0.8564458710242193,42,3.0573333333333332
